"seller id","warehouse id","po_type","store order id","order release id","order line id","seller order id","order id fk","created on","style id","seller sku code","sku id","myntra sku code","size","vendor article number","brand","style name","article type","order status","packet id","seller packe id","courier code","order tracking number","seller warehouse id","cancellation reason id fk","cancellation reason","packed on","fmpu date","inscanned on","shipped on","delivered on","cancelled on","rto creation date","lost date","return creation date","final amount","total mrp","discount","coupon discount","shipping charge","gift charge","tax recovery","city","state","zipcode","gt charges","seller price"
"36387","58640","PPMP","'131462071173085710601","8795179032","10795381118","52043282-7753-4267-924f-f002583372bf","5668467888","2025-11-10 08:09:00.000","36084504","RUS_ICH_DOBBY_BEIGE_L","115296677","ANRCKRTA115296677","L","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8795179032",,"EK_E2E","MYEP1091347106","58640",,,"2025-11-10 10:01:32.000","2025-11-10 17:53:15.000","2025-11-11 04:29:11.000","2025-11-11 04:35:17.000","2025-11-17 11:48:57.000",,,,,"299.00","2199.00","1900.00","0.00","0.00","0.00","0.00","Patna","BR","800023","59","240"
"36387","58640","PPMP","'131568904419052626801","8815878181","10816133211","1a078809-2d7e-4b58-a7c3-814f3ff5dab5","5681504417","2025-11-22 16:54:32.000","36084484","RUS_KURTA_STR_PINK_L","115296577","ANRCKRTA115296577","L","RUS_KURTA_STR_PINK","Anouk Rustic","Anouk Rustic Striped Band Collar Straight Kurta","Kurtas","C","8815878181",,"EK_E2E","MYEP1093306653","58640",,,"2025-11-23 11:52:08.000","2025-11-24 17:13:31.000","2025-11-25 13:23:58.000","2025-11-25 13:28:50.000","2025-11-27 13:42:34.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Pune","MH","411061","59","240"
"36387","58640","PPMP","'131502376656273293603","8803430060","10803651761","0928c4cc-585c-45fb-9fd3-23e2b9743180","5673664706","2025-11-15 00:06:35.000","36084490","RUS_KURTA_STR_YELLOW_L","115296607","ANRCKRTA115296607","L","RUS_KURTA_STR_YELLOW","Anouk Rustic","Anouk Rustic Men Striped Daily Straight Kurta","Kurtas","C","8803430060",,"EK_E2E","MYEP1092215492","58640",,,"2025-11-15 12:22:30.000","2025-11-15 15:43:38.000","2025-11-16 00:06:32.000","2025-11-16 00:12:19.000","2025-11-17 12:56:29.000",,,,"2025-11-19 11:52:00","330.00","1999.00","1669.00","33.00","0.00","0.00","0.00","Pune","MH","411021","59","271"
"36387","58640","PPMP","'131485612165894158703","8800204280","10800417063","68977402-7d92-4b99-b57c-1894ee0f99d4","5671662388","2025-11-13 01:32:30.000","36084490","RUS_KURTA_STR_YELLOW_L","115296607","ANRCKRTA115296607","L","RUS_KURTA_STR_YELLOW","Anouk Rustic","Anouk Rustic Men Striped Daily Straight Kurta","Kurtas","C","8800204280",,"EK_E2E","MYEC1074454046","58640",,,"2025-11-13 09:55:33.000","2025-11-13 17:45:50.000","2025-11-14 09:00:36.000","2025-11-14 09:06:14.000","2025-11-21 13:22:34.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Udhampur","JK","182104","59","240"
"36387","58640","PPMP","'131488625054434271703","8800447614","10800661376","6db050e1-3fc4-40d2-837a-55c8c6125beb","5671814793","2025-11-13 09:54:39.000","36084938","RUS_KURTA_PURPLE_XXL","115297525","ANRCKRTA115297525","XXL","RUS_KURTA_PURPLE","Anouk Rustic","Anouk Rustic Geometric Printed Band Collar Straight Kurta","Kurtas","C","9804525865",,"EK_E2E","MYEP1091961823","58640",,,"2025-11-13 16:06:08.000","2025-11-13 17:45:15.000","2025-11-14 03:07:46.000","2025-11-14 03:13:56.000","2025-11-17 14:34:27.000",,,,,"299.00","2499.00","2200.00","30.00","0.00","0.00","0.00","Indore","MP","452008","59","240"
"36387","58640","PPMP","'131632448369129116103","8832309049","10832576668","4360e6b8-fb8a-42d9-8c88-5e273c956226","5690724371","2025-11-30 01:25:13.000","36084492","RUS_SK_Shatranj_Quirky_Black_S","115296615","ANRCKRTA115296615","S","RUS_SK_Shatranj_Quirky_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","C","9812940181",,"EK_E2E","MYEP1094351782","58640",,,"2025-11-30 13:54:46.000","2025-12-01 16:53:13.000","2025-12-02 08:04:46.000","2025-12-02 08:10:02.000","2025-12-06 18:09:45.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Vishakhapatnam","AP","530013","59","240"
"36387","58640","PPMP","'131578126543401863603","8817700473","10817959016","01e35a00-03f1-48f2-806e-7f044eb76eb2","5682655096","2025-11-23 18:31:34.000","36084497","RUS_SOL_KURTA_YELLOW_S","115296640","ANRCKRTA115296640","S","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","8817700473",,"EK_E2E","MYEP1093469300","58640",,,"2025-11-24 11:58:38.000","2025-11-24 17:12:40.000","2025-11-25 04:51:02.000","2025-11-25 04:56:40.000","2025-11-29 19:38:02.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Paharpur","BR","852127","59","240"
"36387","58640","PPMP","'131631503582039413801","8832026569","10832294194","c0ccb0a7-e2a7-4a6a-85a5-dacc72cd7196","5690568529","2025-11-29 22:47:44.000","36084483","RUS_ICH_DOBBY_ORANGE_M","115296568","ANRCKRTA115296568","M","RUS_ICH_DOBBY_ORANGE","Anouk Rustic","Anouk Rustic Men Mandarin Collar Pure Cotton Kurta","Kurtas","C","8832026569",,"EK_E2E","MYEP1094351890","58640",,,"2025-11-30 13:53:56.000","2025-12-02 14:24:30.000","2025-12-02 23:26:30.000","2025-12-02 23:34:22.000","2025-12-04 15:16:26.000",,,,,"299.00","2199.00","1900.00","0.00","0.00","0.00","0.00","Bhopal","MP","462010","59","240"
"36387","58640","PPMP","'131572633805758821303","8816713013","10816968680","23ef46ae-fa5e-4cd3-86be-d9ea4c4c0d68","5682015756","2025-11-23 03:16:07.000","36084938","RUS_KURTA_PURPLE_XL","115297524","ANRCKRTA115297524","XL","RUS_KURTA_PURPLE","Anouk Rustic","Anouk Rustic Geometric Printed Band Collar Straight Kurta","Kurtas","F",,,"EK_E2E",,"58640","44","Ordered By Mistake",,,,,,"2025-11-23 03:17:53.000",,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Thane","MH","400607","59","240"
"36387","58640","PPMP","'131534752478150411301","8809703920","10809944547","37b4ca18-adc6-4c8a-afc7-d9d4235b8926","5677513815","2025-11-18 18:02:33.000","36084490","RUS_KURTA_STR_YELLOW_S","115296605","ANRCKRTA115296605","S","RUS_KURTA_STR_YELLOW","Anouk Rustic","Anouk Rustic Men Striped Daily Straight Kurta","Kurtas","C","8809703920",,"EK_E2E","MYEP1092787319","58640",,,"2025-11-19 11:07:43.000","2025-11-19 15:03:26.000","2025-11-20 06:43:37.000","2025-11-20 06:50:41.000","2025-11-24 12:56:36.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Ballia","UP","277204","59","240"
"36387","58640","PPMP","'131447638977271735203","8792215773","10792413896","5615e406-bc4e-41eb-9695-70df050b5c6f","5666655532","2025-11-08 16:03:39.000","36084486","RUS_ICH_DOBBY_MUSTARD_L","115296587","ANRCKRTA115296587","L","RUS_ICH_DOBBY_MUSTARD","Anouk Rustic","Anouk Rustic Men Solid Daily Pure Cotton Straight Kurta","Kurtas","C","8792215773",,"EK_E2E","MYEP1091240252","58640",,,"2025-11-09 11:37:13.000","2025-11-12 18:27:11.000","2025-11-13 11:22:06.000","2025-11-13 11:28:52.000","2025-11-15 17:24:25.000",,,,,"299.00","2199.00","1900.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500098","59","240"
"36387","58640","PPMP","'131516180495238068201","8805979698","10806207479","cfefb516-283a-4531-87d5-1f29dcde16dc","5675200889","2025-11-16 14:27:13.000","36084484","RUS_KURTA_STR_PINK_L","115296577","ANRCKRTA115296577","L","RUS_KURTA_STR_PINK","Anouk Rustic","Anouk Rustic Striped Band Collar Straight Kurta","Kurtas","C","8805979698",,"EK_E2E","MYEC1075083412","58640",,,"2025-11-17 12:23:03.000","2025-11-17 15:41:56.000","2025-11-18 04:25:18.000","2025-11-18 04:31:50.000","2025-11-21 10:58:58.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Saharanpur","UP","247001","59","240"
"36387","58640","PPMP","'131435905362335970801","8790033622","10790226258","060ee092-e732-4316-9f32-7eaa648936ef","5665285772","2025-11-07 07:28:02.000","36084502","RUS_ICH_DIAMOND_NAVY BLUE_S","115296665","ANRCKRTA115296665","S","RUS_ICH_DIAMOND_NAVY BLUE","Anouk Rustic","Anouk Rustic Men Geometric Striped Thread Work Kurta","Kurtas","C","9801589397",,"EK_E2E","MYEP1090991321","58640",,,"2025-11-07 11:30:49.000","2025-11-07 18:29:04.000","2025-11-08 00:09:38.000","2025-11-08 00:16:56.000","2025-11-09 10:27:32.000",,,,"2025-11-14 23:08:00","299.00","2499.00","2200.00","30.00","0.00","0.00","0.00","Pune","MH","412308","59","240"
"36387","58640","PPMP","'131463677110497284403","8795509826","10795713565","3c82e84d-7d0e-4c43-9728-a9b5e9a75a29","5668677156","2025-11-10 12:36:39.000","36084490","RUS_KURTA_STR_YELLOW_L","115296607","ANRCKRTA115296607","L","RUS_KURTA_STR_YELLOW","Anouk Rustic","Anouk Rustic Men Striped Daily Straight Kurta","Kurtas","C","8795509826",,"EK_E2E","MYEP1091456356","58640",,,"2025-11-10 13:46:40.000","2025-11-10 17:52:06.000","2025-11-11 04:10:48.000","2025-11-11 04:16:57.000","2025-11-13 22:10:19.000",,,,"2025-11-14 10:49:00","299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Mumbai","MH","400076","59","240"
