"seller_id","warehouse_id","model","myntra_sku_code","seller_sku_code","style_id","sku_id","brand","order_created_date","inscanned_on","fmpu_date","order_delivered_date","return_created_date","refunded_date","order_rto_date","is_refunded","exchange_id","order_id","order_group_id","order_line_id","seller_order_id","type","status","store_packet_id","seller_packet_id_fk","quantity","return_id","return_mode","return_reason","return_status","forward_tracking_number","return_tracking_number","master_bag_id","lmdo_status","lmdo_last_modified_on","gatepass_id","gatepass_status","gatepass_type","gatepass_lastmodified"
"36387","58640","PPMP","ANRCKRTA115296675","RUS_ICH_DOBBY_BEIGE_S","36084504","115296675","Anouk Rustic","2025-08-17",,,,"1970-01-01",,"2025-08-25",,,"8620415492","5565860810","10620340676","ad8ac289-9ce2-44b8-a55e-40de416e0ba1","RTO",,"8620415492",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296677","RUS_ICH_DOBBY_BEIGE_L","36084504","115296677","Anouk Rustic","2025-08-25",,,,"1970-01-01",,"2025-08-29",,,"8632501881","5573182197","10632426532","964e71cd-feac-4311-b1d2-00bc90434cbe","RTO",,"8632501881",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296656","RUS_KURTA_NAVY_M","36084500","115296656","Anouk Rustic","2025-08-13",,,,"1970-01-01",,"2025-08-20",,,"8615242405","5562801289","10615167863","9a76488e-b747-46b9-9eb2-399fe0c78d83","RTO",,"8615242405",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296650","RUS_MAGIC_IKKAT_RED_XXL","36084498","115296650","Anouk Rustic","2025-08-19",,,"2025-08-23","2025-08-25","2025-08-27",,"1",,"8623242501","5567558194","10623167501","04e890a6-ad47-40c0-954c-765d7ba06539","Return","Ret Delivered","8623242501",,"1","100072998060","OPEN_BOX_PICKUP","Size too small","DLS",,"5965274725491",,,"2025-11-04 15:20:14.000",,,,
"36387","58640","PPMP","ANRCKRTA115296667","RUS_ICH_DIAMOND_NAVY BLUE_L","36084502","115296667","Anouk Rustic","2025-08-24",,,"2025-08-31","2025-08-31","2025-09-02",,"1",,"8631411226","5572531034","10631335925","093fc181-fc42-48d6-bcb2-1bd78f1f3a20","Return","Ret Delivered","8631411226",,"1","100074377083","OPEN_BOX_PICKUP","I do not need it anymore","DLS",,"MYER1042654283",,,"2025-09-09 17:28:24.000",,,,
"36387","58640","PPMP","ANRCKRTA115296677","RUS_ICH_DOBBY_BEIGE_L","36084504","115296677","Anouk Rustic","2025-08-11",,,"2025-08-14","2025-08-14","2025-08-16",,"1",,"8612892527","5561398379","10612818131","6858a97f-8033-4e48-9242-6688632c9f44","Return","Ret Delivered","8612892527",,"1","100070002753","OPEN_BOX_PICKUP","Product image was better than the actual product","DLS",,"MYER1041628049",,,"2025-08-29 17:48:13.000",,,,
"36387","58640","PPMP","ANRCKRTA115296582","RUS_KURTA_BEIGE_L","36084485","115296582","Anouk Rustic","2025-08-18",,,"2025-08-23","2025-08-28","2025-08-28",,"1",,"8622737015","5567257943","10622662045","17252e21-a736-4df3-a601-f95c648104e7","Return","Ret Delivered","8622737015",,"1","100073593853","OPEN_BOX_PICKUP","Product image was better than the actual product","DLS",,"MYER1042468876",,,"2025-09-02 16:24:03.000",,,,
"36387","58640","PPMP","ANRCKRTA115296639","RUS_MAGIC_IKKAT_NAVY_XXL","36084496","115296639","Anouk Rustic","2025-08-22",,,,"1970-01-01",,"2025-08-25",,,"8628540666","5570745685","10628465510","40ecde8f-6f85-4ceb-b419-cc3e5d67ee55","RTO",,"8628540666",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296679","RUS_ICH_DOBBY_BEIGE_XXL","36084504","115296679","Anouk Rustic","2025-08-15",,,,"1970-01-01",,"2025-08-21",,,"8617698156","5564278736","10617623484","5b0cd7d7-5eb5-4a40-b4a2-19e21ee8ea34","RTO",,"8617698156",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296565","RUS_KURTA_GREY_XXL","36084481","115296565","Anouk Rustic","2025-08-16",,,,"1970-01-01",,"2025-08-22",,,"8619756240","5565485329","10619681445","dd64db61-aebd-4153-abba-37dd39ef8f40","RTO",,"8619756240",,"1",,,,,,,,,,,,,
